lp,slowo,liczba,label
4780,wanda,1,-
4781,skorny,1,-
4782,kubasiewicz,1,-
4783,michałem,1,-
4784,scenografia,1,ADACBAA
4785,kostium,1,ACAAAAA
4786,opracować,1,BAAA
4787,mirek,1,-
4788,kaczmarek,1,-
4789,choreografia,1,ADACBAA
4790,maćko,1,-
4791,Prusak,1,AAACBA
4792,natan,1,-
4793,zuzanna,1,-
4794,skoliaspakuła,1,-
4795,szkic,1,ACACACB
4796,oliwia,1,-
4797,kuc,1,ABAAAB
4798,inspicjent,1,AAADAA
4799,bartłomiej,1,-
4800,oskarbski,1,-
4801,rajski,1,CBA
4802,teatrwkrakowiepl,1,-
4803,wymysł,1,ACAAAAA
4804,zachcianka,1,ADAB
4805,zapowiedź,1,ADCCA
4806,sobotni,1,CBB
4807,policzyć,1,BCCA
4808,podsumowujący,1,CAA
4809,wyłączenie,1,AEBAA
4810,huta,1,ADAAA
4811,swoszowic,1,-
4812,wjeżdżać,1,BDA
4813,spełniający,1,BDA
4814,kryterium,1,AED
4815,zanieczyszczenie,1,AEBAA
4816,emitować,1,BAAA
4817,cennik,1,ACABBA
4818,sprzeciwiać się,1,-
4819,usuwanie,1,AEBAA
4820,czysta,1,ADACCBA
4821,stc,1,-
4822,tlenek,1,ACABA
4823,azot,1,ACAAAAA
4824,stężenie,1,AEBAA
4825,ciągle,1,FC
4826,przekraczany,1,BDA
4827,zechcieć,1,BACA
4828,abonament,1,ACAAAAA
4829,zabarwiony,1,BBCA
4830,niszczący,1,CAA
4831,uświadomić,1,BBCA
4832,zakopianka,1,-
4833,ściśle,1,FB
4834,art,1,-
4835,elektromobilności,1,-
4836,przeznaczony,1,CAB
4837,autobus,1,ACAAAAA
4838,zeroemisyjnych,1,-
4839,złotówka,1,ADAB
4840,łata,1,ADAAA
4841,zaprzeczać,1,BDA
4842,zameldowany,1,BAAA
4843,płacący,1,CAA
4844,wyłączony,1,CAB
4845,płacenie,1,AEBAA
4846,krakowem,1,-
4847,rozliczenie,1,AEBAA
4848,podatkowy,1,CAB
4849,obaj,1,DABAA
4850,zadowolony,1,BBCA
4851,zezwolenie,1,AEBAA
4852,zdementować,1,BAAA
4853,fakenews,1,-
4854,strażnik,1,AAACBA
4855,skontrolować,1,BAAA
4856,ukarać,1,BAAFA
4857,strażnica,1,ADACABB
4858,notoryczny,1,CAB
4859,łamanie,1,AEBAA
4860,ukarany,1,BAAFA
4861,wojtacha,1,-
4862,podsumować,1,BAAA
4863,techniczny,1,CAB
4864,aktualnie,1,FB
4865,kontrolujący,1,BAAA
4866,zamontowany,1,BAAA
4867,docelowo,1,FC
4868,oznakować,1,BAAA
4869,strefomatów,1,-
4870,skraść,1,BAFAAAA
4871,lokalizacja,1,ADACBAA
4872,rów,1,ACAAAAA
4873,pomalowany,1,BAAA
4874,sprayem,1,-
4875,skradziony,1,CAB
4876,zakupowej,1,-
4877,pyclik,1,-
4878,monitoringu,1,-
4879,niszczony,1,CAB
4880,zamalować,1,BAAA
4881,poprawiać,1,BDA
4882,trzepak,1,ACABBA
4883,niepochlebny,1,CAB
4884,siedziba,1,ADAAA
4885,ekologia,1,ADACBAA
4886,naszą,1,-
4887,najsłabszy,1,CAB
4888,zamożny,1,CAB
4889,małopolski,1,-
4890,stop,1,ACAAAAA
4891,korek,1,ACABBA
4892,zmotoryzowany,1,BAAA
4893,obowiązywać,1,BAAB
4894,miast,1,FC
4895,katowicach,1,-
4896,katowic,1,-
4897,zobowiązywać,1,BAAB
4898,śląska,1,-
4899,przekraczanie,1,AEBAA
4900,milowy,1,CAB
4901,odbudowa,1,ADAAA
4902,unijnych,1,-
4903,niedotrzymanie,1,-
4904,zobowiązanie,1,AEBAA
4905,wdrożyć,1,BCCA
4906,opracowywanie,1,AEBAA
4907,zwierzak,1,ABAC
4908,prognoza,1,ADAAA
4909,zapewniający,1,BDA
4910,komfort,1,ACAAAAA
4911,mieszkający,1,BDA
4912,opieka,1,ADAB
4913,czujny,1,CAB
4914,zabijać,1,BDA
4915,przypięty,1,BAFCB
4916,buda,1,ADAAA
4917,okienko,1,AEAAAA
4918,piwniczny,1,CAB
4919,dokarmianie,1,AEBAA
4920,alarmować,1,BAAA
4921,czyjś,1,EAD
4922,ktoz,1,-
4923,zareagować,1,BAAA
4924,rybny,1,CAB
4925,odzew,1,ACAAAAA
4926,apel,1,ACACAA
4927,przygarnąć,1,BAEAA
4928,mombaja,1,-
4929,kristin,1,-
4930,vogt,1,-
4931,pexels,1,-
4932,rzezawa,1,-
4933,powiat,1,ACAAAAA
4934,bocheński,1,-
4935,zawieść,1,BAFCAA
4936,waszą,1,-
4937,załoga,1,ADAB
4938,komfortowo,1,FC
4939,zmarzły,1,CAB
4940,józefa,1,-
4941,chełmońskiego,1,-
4942,kalendarz,1,ACACBBA
4943,pękać,1,BDA
4944,szew,1,ACAAAAA
4945,summer,1,-
4946,unsound,1,-
4947,misteria,1,AGDB
4948,paschalia,1,-
4949,profanum,1,-
4950,juniors,1,-
4951,mastercard,1,-
4952,camera,1,-
4953,kinobranie,1,-
4954,literacki,1,CBA
4955,miłosza,1,-
4956,conrada,1,-
4957,patchlab,1,-
4958,robbiego,1,-
4959,williamsa,1,-
4960,bryana,1,-
4961,adamsa,1,-
4962,roda,1,-
4963,stewarta,1,-
4964,marcusa,1,-
4965,millera,1,-
4966,wzruszać,1,BDA
4967,zobrazować,1,BAAA
4968,prestiż,1,ACACACB
4969,mapa,1,ADAAA
4970,włodek,1,-
4971,pendereckiego,1,-
4972,duma,1,ADAAA
4973,kształcić,1,BBCA
4974,mirosława,1,-
4975,herbowskiego,1,-
4976,mileny,1,-
4977,kędry,1,-
4978,xix,1,-
4979,edycja,1,ADACBAA
4980,śledzić,1,BBCA
4981,wieścić,1,BBCA
4982,tauron,1,-
4983,kompletny,1,CAB
4984,cisza,1,ADACABB
4985,ballada,1,ADAAA
4986,przylecieć,1,BBBA
4987,hard,1,-
4988,soft,1,-
4989,fanami,1,-
4990,puszczany,1,BDA
4991,serdecznie,1,FB
4992,oczarować,1,BAAA
4993,szczerość,1,ADCCA
4994,dystans,1,ACACACA
4995,józefie,1,-
4996,chełmońskim,1,-
4997,oldze,1,-
4998,portretujący,1,BAAA
4999,majestatyczny,1,CAB
5000,przedstawiający,1,BDA
5001,bocian,1,ABABAAA
5002,chełmoński,1,-
5003,kilkuletni,1,CBB
5004,badawczoekspozycyjny,1,-
5005,zwiedzać,1,BDA
5006,pamiątka,1,ADAB
5007,artystka,1,ADAB
5008,boznańska,1,-
5009,kameralnie,1,FB
5010,skan,1,-
5011,gulis,1,-
5012,potraktować,1,BAAA
5013,stworzenie,1,AEBAA
5014,pełnoprawny,1,CAB
5015,zwierzkańców,1,-
5016,mamut,1,ABABAAA
5017,dzik,1,AAADBA
5018,gołąb,1,ABAABA
5019,aligatorzycą,1,-
5020,wzruszający,1,BDA
5021,powstały,1,BAFABD
5022,bednarski,1,CBA
5023,spacerować,1,BAAA
5024,most,1,ACAAAAA
5025,podmokły,1,CAB
5026,multimedialną,1,-
5027,międzymurze,1,-
5028,zbrojownia,1,ADACBAA
5029,bunkier,1,ACAABAA
5030,świętować,1,BAAA
5031,grafiozbiór,1,-
5032,migotliwy,1,CAB
5033,konfiguracja,1,ADACBAA
5034,zapachowy,1,CAB
5035,mocak,1,-
5036,janickiego,1,-
5037,dzienny,1,CAB
5038,nocny,1,CAB
5039,kolekcja,1,ADACBAA
5040,radosława,1,-
5041,kotarskiego,1,-
5042,youtubera,1,-
5043,podcastera,1,-
5044,obiecywać,1,BAAB
5045,szczegółowo,1,FA
5046,raportować,1,BAAA
5047,aleksandrowi,1,-
5048,plebiscyt,1,ACAAAAA
5049,bombardowany,1,BAAA
5050,skrzyknąć,1,BAEAA
5051,poważnie,1,FB
5052,włączyć,1,BCCA
5053,zapaść,1,ADCCA
5054,nieoficjalnie,1,FB
5055,dowiadywać się,1,-
5056,zagłosować,1,-
5057,badany,1,BDA
5058,zagadkowo,1,FC
5059,odnoga,1,ADAB
5060,zadłużenie,1,AEBAA
5061,skumulować,1,BAAA
5062,miliard,1,ACAABAA
5063,przeliczenie,1,AEBAA
5064,najgorszy,1,AEBAB
5065,niespełna,1,GBBBBBA
5066,odziedziczony,1,CAB
5067,poprzednik,1,AAACBA
5068,majchrowski,1,-
5069,zadłużyć,1,BCCA
5070,przebić,1,AEBAA
5071,starobrat,1,-
5072,zadowolenie,1,AEBAA
5073,przeprowadzony,1,BBCA
5074,alarm,1,ACAAAAA
5075,smogowego,1,-
5076,ankietowany,1,BAAA
5077,poprzeć,1,BABA
5078,nieprzepisowy,1,CAB
5079,aut,1,ACAAAAA
5080,zwolniony,1,BBCB
5081,restrykcyjny,1,CAB
5082,uchwalony,1,BBCA
5083,zobowiązany,1,BAAFA
5084,sejmik,1,ACABA
5085,małopolskiego,1,-
5086,dymisja,1,ADACBAA
5087,wieloletni,1,CBB
5088,wywóz,1,ACAAAAA
5089,śmiecić,1,BBCA
5090,płacić,1,BBCA
5091,odpłatny,1,CAB
5092,niedawny,1,CAB
5093,odpłatność,1,ADCCA
5094,podstrefie,1,-
5095,wydłużyć,1,BCCA
5096,obowiązywanie,1,AEBAA
5097,przeciętna,1,ADACCBA
5098,rocznie,1,FC
5099,dzielony,1,BBCA
5100,intratny,1,CAB
5101,posada,1,ADAAA
5102,przyznany,1,BDA
5103,brutto,1,CD
5104,wypłacany,1,BDA
5105,odchodne,1,-
5106,zgarnąć,1,BAEAA
5107,bogusław,1,-
5108,kośmider,1,-
5109,holding,1,ACABA
5110,dorzucać,1,BDA
5111,mianowicie,1,GBBAB
5112,wywieszanie,1,AEBAA
5113,flaga,1,ADAB
5114,eksponowanie,1,AEBAA
5115,patronat,1,ACAAAAA
5116,niepodległość,1,ADCCA
5117,rzeź,1,ADCAAA
5118,wołyńskiej,1,-
5119,obchody,1,AGAB
5120,pochód,1,ACAAAAA
5121,hipokryzja,1,ADACBAA
5122,wyprawiać,1,BDA
5123,trzaskowski,1,-
5124,przypodobać się,1,-
5125,propagować,1,BAAA
5126,święcie,1,FC
5127,skrytykować,1,BAAA
5128,tfu,1,GAB
5129,moralnie,1,FB
5130,społecznościowym,1,-
5131,antykościelnych,1,-
5132,lansować,1,BAAA
5133,odwoławczy,1,CAA
5134,zaglądać,1,BDA
5135,konkludować,1,BAAA
5136,słabszy,1,CAB
5137,kaczyńskiego,1,-
5138,pesel,1,-
5139,średnio,1,FC
5140,odrzucony,1,BBCA
5141,głosować,1,BAAA
5142,mądrze,1,FB
5143,hurra,1,GAB
5144,zirytowany,1,BAAA
5145,zdeterminowany,1,BAAA
5146,filipowicza,1,-
5147,częstochowie,1,-
5148,mamprawowiedziećpl,1,-
5149,doprowadzenie,1,AEBAA
5150,zbieranie,1,AEBAA
5151,łączeń,1,AEBAA
5152,samorządowców,1,-
5153,odwołany,1,BDA
5154,obronić,1,BBCA
5155,sopotu,1,-
5156,karnowski,1,-
5157,wiążący,1,BAAFA
5158,prezydentka,1,-
5159,zabrza,1,-
5160,inicjator,1,AAACAAAB
5161,szum,1,ACAAAAA
5162,zasiać,1,BAFBD
5163,rozpoznawalność,1,-
5164,karta,1,ABABAAA
5165,wizerunkowy,1,-
5166,socjolog,1,AAACBA
5167,jagiellońskiego,1,-
5168,gonić,1,BBCA
5169,króliczek,1,ABAC
5170,obrazowo,1,FC
5171,skromny,1,CAB
5172,zerowy,1,CAB
5173,opozycja,1,ADACBAA
5174,skapitalizować,1,-
5175,wizerunkowym,1,-
5176,uważnie,1,FB
5177,wyciągać,1,BDA
5178,ewentualny,1,CAB
5179,kmita,1,-
5180,zdobycie,1,AEBAA
5181,wassermann,1,-
5182,jackiem,1,-
5183,majchrowskim,1,-
5184,konrad,1,-
5185,wybryk,1,ACABA
5186,ikei,1,-
5187,wygrana,1,ADACCBA
5188,rządzić,1,BBCA
5189,zaangażować,1,BAAA
5190,prawdziwie,1,FB
5191,limit,1,ACAAAAA
5192,klapa,1,ADAAA
5193,nadużycie,1,AEBAA
5194,sporządzanie,1,AEBAA
5195,umorzony,1,CAB
5196,szkodliwość,1,ADCCA
5197,cięcie,1,AEBAA
5198,rozczarowany,1,BAAA
5199,niezadowolony,1,CAB
5200,najgłośniej,1,FC
5201,referendalnej,1,-
5202,nieprzychylny,1,CAB
5203,kolejność,1,ADCCA
5204,wywołanie,1,AEBAA
5205,utrudnienie,1,AEBAA
5206,rozwiązywanie,1,AEBAA
5207,dostawać,1,BAAE
5208,populistyczne,1,-
5209,podnoszony,1,BBCA
5210,oponent,1,AAADAA
5211,niespójny,1,CAB
5212,krytykować,1,BAAA
5213,zastać,1,BAFABD
5214,wprowadzany,1,BDA
5215,ratować,1,BAAA
5216,uzdrawiać,1,BDA
5217,finanse,1,AGCB
5218,skonstruować,1,BAAA
5219,zarządzać,1,BDA
5220,odpierać,1,BDA
5221,kolesiostwo,1,-
5222,kolesi,1,-
5223,populistyczny,1,-
5224,zatrudniać,1,BDA
5225,przejrzysty,1,CAB
5226,nabór,1,ACAAAAA
5227,przyjęty,1,BAFCB
5228,złożenie,1,AEBAA
5229,zawiadomienie,1,AEBAA
5230,komisarz,1,AAABD
5231,zamiar,1,ACAAAAA
5232,startujący,1,BAAA
5233,załamany,1,BAAFA
5234,zjadać,1,BDA
5235,kajzerka,1,ADAB
5236,prawidłowy,1,CAB
5237,właściwy,1,CAB
5238,przekąska,1,ADAB
5239,spożywanie,1,AEBAA
5240,pełnoziarnistych,1,-
5241,błonnik,1,ACABBA
5242,razowy,1,CAB
5243,przemiał,1,ACAAAAA
5244,dostarczać,1,BDA
5245,witamina,1,ADAAA
5246,grypa,1,ADAAA
5247,cynk,1,ACABA
5248,magnez,1,ACAAAAA
5249,owsiany,1,CAB
5250,górski,1,CBA
5251,f,1,-
5252,pełnoziarniste,1,-
5253,wspomagać,1,BDA
5254,perystaltyka,1,ADAB
5255,jelito,1,AEAAAB
5256,niewiedza,1,ADACABB
5257,małopolskich,1,-
5258,pozytywnie,1,FB
5259,negatywnie,1,FB
5260,wpływający,1,BDA
5261,samopoczucie,1,AEBAA
5262,higieniczny,1,CAB
5263,mycie,1,AEBAA
5264,odzież,1,ADCAB
5265,bielizna,1,ADAAA
5266,żywienie,1,AEBAA
5267,etykieta,1,ADAAA
5268,odżywczy,1,CAA
5269,alergen,1,ACAAAAA
5270,zbilansować,1,BAAA
5271,nadwaga,1,ADAB
5272,insulinooporność,1,-
5273,stosowanie,1,AEBAA
5274,uzależnienie,1,AEBAA
5275,rozpoznawać,1,BAAE
5276,chorobowe,1,AEBBB
5277,skórny,1,CAB
5278,brzuch,1,ACAABB
5279,wymioty,1,AGAB
5280,stolec,1,ACACBC
5281,cywilizacyjny,1,CAB
5282,zakaźny,1,CAB
5283,szczepienie,1,AEBAA
5284,zinterpretować,1,BAAA
5285,parametr,1,ACAAAAA
5286,bmi,1,-
5287,ciśnienie,1,AEBAA
5288,tętno,1,AEAAAB
5289,glukoza,1,ADAAA
5290,piszący,1,BAAFA
5291,jakoby,1,GBBBA
5292,przewodniczący,1,AAEB
5293,przyrodniczy,1,CAA
5294,konkursowy,1,CAB
5295,wielokrotny,1,CAB
5296,zaznaczanie,1,AEBAA
5297,poprawny,1,CAB
5298,wyręczać,1,BDA
5299,przekazywanie,1,AEBAA
5300,rozsypany,1,BAAFA
5301,najwyraźniej,1,FC
5302,wystarczać,1,BDA
5303,fiasko,1,AEAAAA
5304,ustąpić,1,BBCA
5305,antyrodzinną,1,-
5306,permisywną,1,-
5307,systemowy,1,CAB
5308,deprawacja,1,ADACBAA
5309,abyście,1,-
5310,demoralizujący,1,BAAA
5311,wyznaczanie,1,AEBAA
5312,władysław,1,-
5313,kosiniakkamysz,1,-
5314,wykształcenie,1,AEBAA
5315,barbara,1,-
5316,nowacka,1,-
5317,pomylić,1,BBCA
5318,mon,1,-
5319,wiceministry,1,-
5320,lubnauer,1,-
5321,karola,1,-
5322,nawrockiego,1,-
5323,publicznie,1,FB
5324,przemycać,1,BDA
5325,przeciwny,1,CAB
5326,rozwiewać,1,BDA
5327,narosłe,1,-
5328,archiwalny,1,CAB
5329,kazanie,1,AEBAA
5330,arcybiskup,1,AAADAA
5331,jędraszewskiego,1,-
5332,dialog,1,ACABA
5333,przyszły,1,BAFCAA
5334,zadecydować,1,BAAA
5335,promować,1,BAAA
5336,wojewódzki,1,CBA
5337,krzysztofem,1,-
5338,komanderem,1,-
5339,kicz,1,ACACACB
5340,opowiadający,1,BDA
5341,przystawać,1,BAAE
5342,obiegowy,1,CAB
5343,szok,1,ACABA
5344,zrobienie,1,AEBAA
5345,wesele,1,AEBAA
5346,wojtka,1,-
5347,scenarzysta,1,AABDAA
5348,debiutować,1,BAAA
5349,producentka,1,-
5350,oświetlenie,1,AEBAA
5351,scenografka,1,-
5352,zgraja,1,ADACBABA
5353,dzieciak,1,AAADBB
5354,określić,1,BBCA
5355,filmowiec,1,AAACBA
5356,brutalny,1,CAB
5357,cinekid,1,-
5358,amsterdamie,1,-
5359,sekcja,1,ADACBAA
5360,wstać,1,BAFABD
5361,wypalić,1,BBCA
5362,nuda,1,ADAAA
5363,owijać,1,BDA
5364,kurtuazyjny,1,CAB
5365,popracować,1,BAAA
5366,przyzwyczaić,1,BBCA
5367,rozsypać,1,BAAFA
5368,prezentacja,1,ADACBAA
5369,załatwić,1,BBCA
5370,przygodowy,1,CAB
5371,wymienić,1,BBCA
5372,indianę,1,-
5373,jonesa,1,-
5374,stereotypowo,1,-
5375,napakowany,1,BAAA
5376,bodziec,1,ACACBC
5377,siedem,1,DBBA
5378,dopytać,1,BDA
5379,ogarniać,1,BDA
5380,siedmiolatek,1,AAADBA
5381,jedenastoletni,1,CBB
5382,spytać,1,BDA
5383,przestraszyć,1,BCCA
5384,zanudzić,1,BBCA
5385,pogrzeb,1,ACAAAAA
5386,dopełnić,1,BBCB
5387,tracić,1,BBCA
5388,kalkulacja,1,ADACBAA
5389,obliczony,1,CAB
5390,san,1,-
5391,sebastian,1,-
5392,sundance,1,-
5393,kurczę,1,AECA
5394,opowiadanie,1,AEBAA
5395,walor,1,ACAAAAA
5396,przeżycie,1,AEBAA
5397,cynicznie,1,FB
5398,psychologów,1,-
5399,arkiem,1,-
5400,jakubikiem,1,-
5401,pogadać,1,BDA
5402,nieudolnie,1,FB
5403,emocjonalnie,1,FB
5404,dziesięcioletni,1,CBB
5405,obciążać,1,BDA
5406,nocleg,1,ACABA
5407,darmo,1,FC
5408,uprawniać,1,BDA
5409,traktowanie,1,AEBAA
5410,bydło,1,AEAAAB
5411,branża,1,ADACABB
5412,przesiąknięty,1,BAEAA
5413,pić,1,AEBAA
5414,obrażać,1,BDA
5415,wyzyskiwać,1,BAAC
5416,uformowanie,1,AEBAA
5417,kółeczko,1,AEAAAA
5418,bezpieczniej,1,FC
5419,ciasteczko,1,AEAAAA
5420,przepadać,1,BDA
5421,pająk,1,ABAC
5422,forum,1,AEE
5423,zapewnić,1,BBCB
5424,struna,1,ADAAA
5425,obojętnie,1,FB
5426,tłuc,1,BAFCAB
5427,patyk,1,ACABBA
5428,kałuża,1,ADACABB
5429,naród,1,ACAAAAA
5430,wybrnąć,1,BAEAA
5431,urazić,1,BBCA
5432,wypowiedzieć,1,BDC
5433,rączka,1,ADAB
5434,stawać,1,BAAE
5435,mądrzejszy,1,CAB
5436,przekroczenie,1,AEBAA
5437,genialny,1,CAB
5438,groźnie,1,FB
5439,krzywdzić,1,BBCA
5440,gang,1,ACABA
5441,znęcać,1,BDA
5442,bydgoszczy,1,-
5443,lucky,1,-
5444,bob,1,-
5445,janusz,1,-
5446,hetman,1,AAADAA
5447,gostomczyk,1,-
5448,zamurować,1,BAAA
5449,rozłożyć,1,BCCA
5450,wyjaśnić,1,BBCB
5451,intuicyjny,1,CAB
5452,wypadek,1,ACABA
5453,zaprzeczyć,1,BCCA
5454,rozum,1,ACAAAAA
5455,łatwiej,1,FC
5456,trudniej,1,FC
5457,amelią,1,-
5458,goldą,1,-
5459,odeprzeć,1,BABA
5460,cringe,1,-
5461,kompletnie,1,FB
5462,passa,1,ADAAA
5463,wstydzić się,1,-
5464,przewaga,1,ADAB
5465,peszyć,1,BCCA
5466,przyzwyczajony,1,BBCA
5467,nagrywanie,1,AEBAA
5468,ustawienie,1,AEBAA
5469,odgrywanie,1,AEBAA
5470,scenka,1,ADAB
5471,obiektyw,1,ACAAAAA
5472,testowy,1,CAB
5473,research,1,-
5474,wojtek,1,-
5475,poświęcać,1,BDA
5476,zgłębianie,1,AEBAA
5477,rzadkość,1,ADCCA
5478,opowiedzenie,1,AEBAA
5479,konsultować,1,BAAA
5480,młodzież,1,ADCAB
5481,zmontowanie,1,AEBAA
5482,nieznajoma,1,ADACCBA
5483,wspaniały,1,CAB
5484,balans,1,ACACACA
5485,fabuła,1,ADAAA
5486,realizm,1,ACAAAAA
5487,przygoda,1,ADAAA
5488,upatrywać,1,BAAB
5489,troszkę,1,DF
5490,podrosnąć,1,BAEB
5491,obejrzenie,1,AEBAA
5492,płytka,1,ADAB
5493,szturchać,1,BDA
5494,wygadywać,1,BAAB
5495,nabity,1,BAFB
5496,spóźnić się,1,-
5497,najfajniejszy,1,CAB
5498,podskoczyć,1,BCCA
5499,pobeczeć,1,BCBA
5500,wartościowy,1,CAB
5501,usta,1,AGDAA
5502,spowodować,1,BAAA
5503,schlingel,1,-
5504,widzenie,1,AEBAA
5505,gala,1,ACACBAA
5506,niemiecki,1,ACD
5507,moderator,1,ACAABAA
5508,amelce,1,-
5509,łańcuszek,1,ACABBA
5510,uzmysłowić,1,BBCA
5511,gal,1,ACACAA
5512,sms,1,-
5513,krzychu,1,-
5514,zakłuć,1,AEBAA
5515,wyczytać,1,BDA
5516,amelkę,1,-
5517,wypchnąć,1,BAEAA
5518,odwrócić,1,BBCA
5519,savanny,1,-
5520,zamordowana,1,ADACCBA
5521,zastępczyni,1,ADBB
5522,szeryf,1,AAAAAA
5523,telefonować,1,BAAA
5524,alarmowy,1,CAB
5525,james,1,-
5526,jackson,1,-
5527,podpalić,1,BBCA
5528,dopuszczanie,1,AEBAA
5529,stalkingu,1,-
5530,przewrócić,1,BBCA
5531,prześladować,1,BAAA
5532,zakaz,1,ACAAAAA
5533,kontaktowanie,1,AEBAA
5534,savannę,1,-
5535,udusić,1,BBCA
5536,dokonany,1,BDA
5537,recydywista,1,AABDAA
5538,poparcie,1,AEBAA
5539,demokrata,1,AABDAA
5540,rządzony,1,BBCA
5541,uchwalić,1,BBCA
5542,przemocowców,1,-
5543,tama,1,ADAAA
5544,feminotece,1,-
5545,feminoteki,1,-
5546,novum,1,AEE
5547,gwałt,1,ACAAAAA
5548,molestowanie,1,AEBAA
5549,recydywa,1,ADAAA
5550,rozpatrywany,1,BAAB
5551,opisujący,1,CAA
5552,guardian,1,-
5553,napaść,1,ADCCA
5554,wynikający,1,BDA
5555,uratowany,1,BAAA
5556,rozgrywać,1,BDA
5557,grochowskiej,1,-
5558,papierowy,1,CAB
5559,łapanie,1,AEBAA
5560,kozioł,1,ABABAAA
5561,zapłakać,1,BAAFA
5562,czysto,1,FA
5563,pisany,1,BAAFA
5564,głosić,1,BBCA
5565,policyjny,1,CAB
5566,jakubowskie,1,-
5567,białostocczyźnie,1,-
5568,niezapłacenie,1,-
5569,świerzb,1,ACAAAAA
5570,kraść,1,BAFAAAA
5571,guru,1,AAI
5572,dwuletni,1,CBB
5573,radkiem,1,-
5574,błogosławić,1,BBCA
5575,kapliczka,1,ADAB
5576,inkrustowany,1,BAAA
5577,szkiełko,1,AEAAAA
5578,właścicielka,1,ADAB
5579,wieść,1,BBCA
5580,firanka,1,ADAB
5581,obora,1,ADAAA
5582,nakarmić,1,BBCA
5583,inwentarz,1,ACACBBA
5584,studnia,1,ADACBAA
5585,mętny,1,CAB
5586,naczynia,1,AGDAA
5587,napomknąć,1,BAEAA
5588,siennik,1,ACABBA
5589,rozchylić,1,BBCA
5590,zanieść,1,BAFCAA
5591,płot,1,ACAAAAA
5592,uprzejmie,1,FB
5593,podziękować,1,BAAA
5594,zazdrosny,1,CAB
5595,uszyć,1,AEBAA
5596,przeciętny,1,CAB
5597,dzielnicowy,1,AAEC
5598,zdolny,1,CAB
5599,jasełka,1,AGDAA
5600,kosmos,1,ACAAAAA
5601,ogólniak,1,ACABBA
5602,małgosię,1,-
5603,cera,1,ADAAA
5604,lalka,1,ADAB
5605,studia,1,AGDB
5606,wpadać,1,BDA
5607,okręcać,1,BDA
5608,pulchny,1,CAB
5609,przyrządzać,1,BDA
5610,pizzę,1,-
5611,kochana,1,ADACCBA
5612,żartować,1,BAAA
5613,dyplom,1,ACAAAAA
5614,niepotrzebny,1,CAB
5615,magisterium,1,AED
5616,marynarka,1,ADAB
5617,kobiecy,1,CAA
5618,lok,1,ACABBA
5619,przerzucony,1,BBCA
5620,ramia,1,ADACBAA
5621,druhna,1,ADAAA
5622,zawodówka,1,ADAB
5623,porcelana,1,ADAAA
5624,henryka,1,-
5625,dyskoteka,1,ADAB
5626,pobrać,1,BAAFA
5627,zazdrosnyjak,1,-
5628,obrazek,1,ACABBA
5629,pracownik,1,AAACBA
5630,płażyńskiego,1,-
5631,gdańsk,1,-
5632,katastrofa,1,ADAAA
5633,intelektualny,1,CAB
5634,sajnóg,1,-
5635,kacprem,1,-
5636,płażyńskim,1,-
5637,spojrzenie,1,AEBAA
5638,altana,1,ADAAA
5639,mechanik,1,AAACBA
5640,poród,1,ACAAAAA
5641,wygrzewać,1,BDA
5642,bandyta,1,AABDAA
5643,rumuni,1,-
5644,armeńcy,1,-
5645,dworzec,1,ACACBC
5646,podejść,1,AEBAA
5647,sercowo,1,-
5648,mącić,1,BBCA
5649,wyganiać,1,BDA
5650,umówić,1,BBCA
5651,komorne,1,AEBBB
5652,miesięcznie,1,FB
5653,babcin,1,CCBBA
5654,obejście,1,AEBAA
5655,uporządkować,1,BAAA
5656,ubikacja,1,ADACBAA
5657,obudować,1,BAAA
5658,wysypisko,1,AEAAAA
5659,wykopać,1,BAAFA
5660,dołek,1,ACABBA
5661,obierki,1,AGBA
5662,fajerka,1,ADAB
5663,naliczyć,1,BCCA
5664,dziewięcioro,1,DDB
5665,pomyśleć,1,BBBA
5666,woreczek,1,ACABBA
5667,aura,1,ADAAA
5668,racja,1,ADACBAA
5669,małgosią,1,-
5670,żałować,1,BAAA
5671,uzdrowiciela,1,-
5672,prać,1,BAAFA
5673,mózg,1,ACABA
5674,lubartowem,1,-
5675,synowa,1,ADACCAA
5676,paść,1,BAFAAAB
5677,obracać,1,BDA
5678,pierzchający,1,BDA
5679,sionka,1,ADAB
5680,szorty,1,AGAB
5681,gumowiec,1,ACACBC
5682,błyskać,1,BDA
5683,goły,1,CAB
5684,zdziwiony,1,BBCA
5685,fachowy,1,CAB
5686,sekretarka,1,ADAB
5687,warga,1,ADAB
5688,blond,1,CD
5689,chudy,1,CAB
5690,pędzelek,1,ACABBA
5691,mianować,1,BAAA
5692,wyprany,1,BAAFA
5693,kobiecość,1,ADCCA
5694,wolniutko,1,FC
5695,sień,1,ADCAAA
5696,opał,1,ACAAAAA
5697,izba,1,ADAAA
5698,chłopski,1,CBA
5699,ława,1,ADAAA
5700,wiklinowy,1,CAB
5701,koszyk,1,ACABBA
5702,kredka,1,ADAB
5703,klocek,1,ACABBA
5704,róg,1,ACABA
5705,posłanie,1,AEBAA
5706,foliowy,1,CAB
5707,wypchać,1,BDA
5708,siano,1,BAFBD
5709,śpiwór,1,ACAABAA
5710,koc,1,ACACBC
5711,gdzieniegdzie,1,GBABB
5712,posłać,1,BAAFA
5713,zwinięty,1,BAEAB
5714,tapeta,1,ADAAA
5715,wieszak,1,ACABBA
5716,korzenić się,1,-
